"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance","GeneLabel"
"NUDCD3",1920.563516329,-0.0177144953931824,0.0542435196348356,-0.32657348771679,0.743990498715742,0.903307428751249,"Not Significant",""
"NUDT1",309.864768092455,-0.13347322922686,0.122188754076146,-1.09235281295758,0.274678055148439,0.586046340120286,"Not Significant",""
"NUDT12",279.627446961488,0.149985600072926,0.134784959512528,1.11277697908857,0.265804224805258,0.577355478504556,"Not Significant",""
"NUDT13",222.404282024386,-0.0801578014538482,0.139931006511317,-0.572838025340475,0.56675436996548,0.816717338192404,"Not Significant",""
"NUDT14",281.806907840522,0.139138326974135,0.132641083684446,1.04898364148733,0.294185647439143,0.60752292208208,"Not Significant",""
"NUDT15",650.516857073826,-0.22497440623159,0.0832927370831804,-2.70100868466981,0.00691295333664246,0.0507452281141127,"Not Significant",""
"NUDT16",697.164557331678,-0.20407175102421,0.0877875826395941,-2.3246083886603,0.0200929098365602,0.111438897884868,"Not Significant",""
"NUDT16L1",330.147130913239,0.128452149350945,0.127251836192886,1.0094325802595,0.312767219984594,0.624592756810618,"Not Significant",""
"NUDT16P1",230.334530224896,-0.176890898513163,0.149409071154145,-1.18393680615727,0.236438079051107,0.54187285213032,"Not Significant",""
"NUDT18",40.4499347935216,-0.0868269510167387,0.348165944909456,-0.249383813340271,0.80306390477963,0.925669408192112,"Not Significant",""
"NUDT19",382.058297985605,0.0984946386164367,0.110765524285288,0.889217464115945,0.373886218788208,0.680202105477632,"Not Significant",""
"NUDT2",207.492906600515,0.244212278809475,0.155701404629507,1.5684654829581,0.1167725393232,0.360699596486904,"Not Significant",""
"NUDT21",3790.16284258575,-0.0981799502089709,0.043637637104813,-2.24989153223748,0.0244558316083863,0.128366886196011,"Not Significant",""
"NUDT22",342.09395861002,0.0352570051099902,0.114321248299686,0.308402905272398,0.757775771554824,0.907539729032173,"Not Significant",""
"NUDT3",616.381302996719,0.0736716488332117,0.0875813002056299,0.841180122471805,0.400247034466695,0.701729099216287,"Not Significant",""
"NUDT4",5235.54015945283,-0.00402532331006425,0.0431982938606623,-0.0931824604705009,0.925758608273628,0.974898495734909,"Not Significant",""
"NUDT4P1",559.782850847967,-0.0236201634134603,0.0903098475071135,-0.261545823245907,0.793671617024287,0.922866554078477,"Not Significant",""
"NUDT5",1420.27196983577,-0.0920636603827685,0.0649531077196784,-1.41738653645477,0.156369946835222,0.42749893148935,"Not Significant",""
"NUDT6",66.3262943379279,-0.048014397067479,0.277238947364882,-0.173187777272455,0.862503830792091,0.951368652121717,"Not Significant",""
"NUDT8",52.7143709032569,-0.142020055428932,0.300447089993152,-0.472695726332942,0.636430276037939,0.854507783211778,"Not Significant",""
"NUDT9",380.659861223407,-0.0675701589943185,0.107962128326448,-0.625869089853478,0.531400810320993,0.795752497273712,"Not Significant",""
"NUF2",396.679955522734,-0.228325515688568,0.107609868694492,-2.12178974343694,0.0338553983266943,0.161973105699385,"Not Significant",""
"NUFIP1",272.452619812919,-0.121396336198435,0.134294612774667,-0.903955368650009,0.366019067813569,0.673257309660356,"Not Significant",""
"NUFIP2",5790.61839074947,0.0204606164269443,0.0412356213707628,0.496187901304464,0.619761846237001,0.846696457287737,"Not Significant",""
"NUMA1",5550.22562200084,0.00698592861166194,0.0410157458448703,0.17032309099252,0.864756052588821,0.952484927489136,"Not Significant",""
"NUMB",1743.22447660026,0.0618266460437826,0.0562773086806005,1.09860701396858,0.271939517007709,0.583636039443519,"Not Significant",""
"NUMBL",373.083945611146,0.114588710751353,0.10843104540488,1.05678876675477,0.290608002137633,0.603293778231945,"Not Significant",""
"NUP107",1192.45572854063,-0.306917788426681,0.067315991150914,-4.55935927228064,5.13099266535477e-06,0.000127985376021978,"Not Significant",""
"NUP133",1519.39366888385,-0.0154629046312896,0.0664315323465146,-0.232764533424178,0.815944254744363,0.930685418997087,"Not Significant",""
"NUP153",2400.71360899111,-0.00108872445076042,0.0508442698178604,-0.0214129233178204,0.98291626461297,0.993816863629291,"Not Significant",""
"NUP155",3469.44203677951,-0.0543515145363952,0.0447456911609774,-1.21467594144115,0.224489711986904,0.525803190579921,"Not Significant",""
"NUP160",3863.37469234985,-0.0572634421766613,0.0457270760467952,-1.25228742196549,0.210465150456629,0.506031879298588,"Not Significant",""
"NUP188",2416.83633830917,-0.0634692836393261,0.0559716480786551,-1.13395416819127,0.256813773459069,0.567018699094376,"Not Significant",""
"NUP205",3903.40258130437,-0.117360495572667,0.0429858064490475,-2.73021504695458,0.00632930237255528,0.0473043469383925,"Not Significant",""
"NUP210",3805.98557870121,-0.119648005515987,0.0482043324199775,-2.48210066418016,0.0130610372201583,0.081412496846027,"Not Significant",""
"NUP210L",79.3563743750592,-0.073717978727317,0.249976065935001,-0.294900147546467,0.768070159228412,0.911205701113264,"Not Significant",""
"NUP214",1749.55180933537,-0.116730461159206,0.0570334034898304,-2.04670340566331,0.0406872146731554,0.184895057974922,"Not Significant",""
"NUP35",435.839120676298,-0.198816775786076,0.102862598345787,-1.93283835897014,0.0532561133024435,0.219384406067878,"Not Significant",""
"NUP37",358.544133114211,-0.0430541004835187,0.118047026646295,-0.364719906182153,0.715320497726701,0.892819836013004,"Not Significant",""
"NUP43",1254.02327177001,-0.108183224964663,0.0658721840845539,-1.64232029752951,0.10052364278547,0.328446259634031,"Not Significant",""
"NUP50",1956.04585954117,0.0334729071189122,0.0588737601030939,0.568553920461301,0.569658903542811,0.81888116643648,"Not Significant",""
"NUP54",1122.27126239635,0.0654143917190751,0.0737087808930685,0.887470813198955,0.374825473252823,0.680666950783301,"Not Significant",""
"NUP62",1894.43456573074,0.0484206395832908,0.0628365498998591,0.770580811016159,0.440955438732458,0.730437253034854,"Not Significant",""
"NUP62CL",705.057545144542,-0.0982649396420812,0.0825330672312801,-1.19061296203516,0.233805560696296,0.53820645869701,"Not Significant",""
"NUP85",1189.65554830142,-0.136976729197219,0.0659544034415677,-2.07683978702914,0.0378163486771534,0.175569888608661,"Not Significant",""
"NUP88",852.323986485678,-0.0158810989494548,0.0773379426056953,-0.205346798924093,0.837301182768436,0.940516547156711,"Not Significant",""
"NUP93",952.443966846672,-0.126306454612275,0.0767630732242533,-1.64540643446214,0.0998860235191171,0.327469391541246,"Not Significant",""
"NUP98",6312.81015292282,0.0566334557983156,0.0394314448928707,1.43625109229906,0.150930905334594,0.4193419212952,"Not Significant",""
"NUPL1",3418.78839889972,0.160203900912268,0.0509549701301465,3.14402894365523,0.00166638956939821,0.0168626606079464,"Not Significant",""
"NUPL2",523.226455499947,-0.0852702809367601,0.102075374039833,-0.835365843513687,0.403511755158706,0.704438736181665,"Not Significant",""
"NUPR1",87.4768476388085,0.82967085047796,0.237902070795545,3.48744694698763,0.000487655662672776,0.00631960162497437,"Not Significant",""
"NUS1",1041.11988963879,0.0230544728115247,0.0756642727058329,0.304694302701564,0.760598989204322,0.908034163976821,"Not Significant",""
"NUS1P1",290.556266795625,0.174122988650258,0.124350714786206,1.4002572397724,0.161436300619297,0.436641056281145,"Not Significant",""
"NUSAP1",2220.97372337423,-0.206703101592173,0.0555213164974218,-3.7229502942671,0.00019690829835041,0.00300238859929904,"Not Significant",""
"NUTF2",1203.99053213042,-0.0241361644822667,0.0655494437776277,-0.368213108934183,0.712714336443408,0.891549729737009,"Not Significant",""
"NUTM2A",67.0372389255236,0.135462622673296,0.269833160186218,0.502023630378897,0.615650898867312,0.844241886690332,"Not Significant",""
"NUTM2A-AS1",653.723706557054,-0.0477224380281051,0.0883527791785185,-0.540135109181807,0.589103859674521,0.829654301169733,"Not Significant",""
"NUTM2B",194.148871965482,0.11737747627488,0.146715018463893,0.80003722525357,0.423689229804923,0.719202992711324,"Not Significant",""
"NUTM2D",60.1147664193441,-0.432654729461101,0.275448001885665,-1.57073105086705,0.116245133487155,0.35990854823776,"Not Significant",""
"NUTM2G",181.456284460288,-0.198218486359741,0.166804329086983,-1.18832938836004,0.234703663727144,0.539503782648252,"Not Significant",""
"NVL",650.07414122027,-0.010340926932234,0.0861593466782054,-0.120020953395295,0.904466549529208,0.966530640112062,"Not Significant",""
"NWD1",50.9824250203725,-0.19597163707945,0.302357907389735,-0.648144573996027,0.516891446556662,0.785756848437838,"Not Significant",""
"NXF1",1269.0907132481,0.219186729136343,0.0660875587607476,3.31661107243876,0.000911163609167483,0.0104855673383059,"Not Significant",""
"NXN",1787.99799194902,0.000816622335891825,0.0628034251638505,0.013002831195294,0.989625534084789,0.996591842192218,"Not Significant",""
"NXPE3",166.907547774127,-0.173330562770488,0.162541857755175,-1.06637493359749,0.286254188207308,0.598795122864324,"Not Significant",""
"NXT1",239.59756297116,0.493384534499297,0.136638779882624,3.61086753645726,0.000305174505193471,0.00429422023122771,"Not Significant",""
"NXT2",162.851989884962,-0.175983135586033,0.181492383687862,-0.969644742165575,0.332223602789957,0.644378329291695,"Not Significant",""
"NYNRIN",2929.66654829258,0.0445072930557475,0.0533080477801265,0.834907577919971,0.403769747757302,0.704677449979016,"Not Significant",""
"OAF",617.434679065054,0.0193887668186268,0.101321394191789,0.191359060673072,0.848244292172425,0.945164194800501,"Not Significant",""
"OARD1",532.170152028459,0.00459554092663059,0.0932840262361337,0.0492639641753638,0.960708937053015,0.985702771022191,"Not Significant",""
"OAS1",351.152570113806,0.603579829822808,0.116918166267912,5.16241272925659,2.43787040189849e-07,8.17779423092018e-06,"Not Significant",""
"OAS3",1637.3774673604,0.397169493698837,0.0596705231569298,6.6560417553958,2.8130036813935e-11,2.13788279785906e-09,"Not Significant",""
"OASL",92.7286747006884,0.640829631484964,0.221397865402034,2.89447068661339,0.0037979836948671,0.0323338261817391,"Not Significant",""
"OAT",421.13012428066,-0.0387402370666522,0.103465554473406,-0.37442641914812,0.708087090434408,0.889651009438512,"Not Significant",""
"OAZ1",3547.54276173272,-0.0708649901263214,0.0494124881413142,-1.4341514218765,0.15152905630898,0.420375365534895,"Not Significant",""
"OAZ2",1196.05425125812,-0.0533494292057193,0.0667840959751935,-0.798834339623847,0.424386475938359,0.719991565735674,"Not Significant",""
"OBFC1",344.839904671274,0.210548204950338,0.117792975251011,1.78744279530821,0.0738659500455761,0.269928642582846,"Not Significant",""
"OBSCN",1886.38566581805,0.0314482454716883,0.0643502361559896,0.488704429855635,0.625050967126264,0.849400978386982,"Not Significant",""
"OCEL1",109.654787215375,0.041080576771582,0.195664718436284,0.209953930886929,0.833703629403398,0.93882778969346,"Not Significant",""
"OCIAD1",1703.09155373831,-0.00555194711053143,0.0560130345107678,-0.0991188418735667,0.921043912103319,0.973397804635843,"Not Significant",""
"OCIAD2",1001.28260915825,0.0966650615936652,0.0707805339756356,1.36570121987127,0.172032761307471,0.451411985793673,"Not Significant",""
"OCLN",714.522113357707,0.217847397529884,0.0819893173462854,2.65702172649879,0.00788343622058437,0.0562794602085595,"Not Significant",""
"OCRL",2001.26004173392,0.117045958959856,0.0536877940047765,2.18012233748034,0.0292483943950334,0.14651306934855,"Not Significant",""
"ODC1",4312.630427989,-0.0552937963681884,0.0433786455445515,-1.27467779765967,0.202423308452815,0.494322893503215,"Not Significant",""
"ODCP",176.080708116805,-0.0419119706922484,0.161244551093916,-0.259927981490903,0.794919326799006,0.923174733525303,"Not Significant",""
"ODF2",1059.60916784786,0.00707500001611696,0.0702247247812734,0.100747992080471,0.919750512986272,0.972888690503493,"Not Significant",""
"ODF2L",995.505435344055,0.0332647006158499,0.0873192863128331,0.380954792698083,0.703236793790804,0.88851089184214,"Not Significant",""
"OFD1",973.155566751319,0.133677083838779,0.0775288439754957,1.72422387571044,0.0846674355300631,0.29472023360083,"Not Significant",""
"OGDH",2768.39808691345,-0.0780012297467473,0.0538485568364025,-1.4485296232492,0.14746898741108,0.412551277665354,"Not Significant",""
"OGFOD1",570.80382350483,0.174182617277565,0.0962881620822168,1.80897229224125,0.0704553080468683,0.262254429568923,"Not Significant",""
"OGFOD2",47.213099259844,0.090073130368877,0.308021051029355,0.292425241936769,0.76996151097413,0.911962322874758,"Not Significant",""
"OGFOD3",544.156732650814,0.192424041370028,0.105045390681465,1.83181803715241,0.0669785350349766,0.253659689392779,"Not Significant",""
"OGFR",1132.32644267702,0.0292688062146617,0.0688554504267671,0.425076098308169,0.670781201208207,0.872575234798503,"Not Significant",""
"OGG1",312.815220184519,0.0519920244026475,0.123658184444061,0.420449520882032,0.674157098307539,0.874720280688046,"Not Significant",""
"OGN",91.4222385389139,-0.19378813583023,0.221485621080306,-0.874946801896301,0.381602851998734,0.686179285994525,"Not Significant",""
"OGT",13758.0940318817,0.402027460130562,0.0487665320999302,8.24392145225224,1.66656581810467e-16,2.48148249161055e-14,"Not Significant",""
"OIP5",224.661476353328,-0.299946047607718,0.137017787432725,-2.18910298602647,0.0285893555594932,0.144418199283409,"Not Significant",""
"OIP5-AS1",2938.01949913437,0.0808195198869945,0.0527673307579156,1.53162039326522,0.125616137101271,0.375455471796421,"Not Significant",""
"OLA1",1330.95088249512,-0.116436477662882,0.0623850153547046,-1.86641739207492,0.0619829916920292,0.241768461579815,"Not Significant",""
"OLA1P1",283.381170703238,-0.0777737472086505,0.1445593214921,-0.538005757123735,0.590573073996022,0.830244649142307,"Not Significant",""
"OMA1",274.517580558977,-0.128563307185507,0.141439279512504,-0.908964664049649,0.363368778400022,0.670495348307173,"Not Significant",""
"OMD",47.975321595544,-0.132061340405547,0.300124907911061,-0.440021260896752,0.659921708768523,0.866500234560741,"Not Significant",""
"OMG",742.641001966621,-0.317698779587343,0.0821991392683519,-3.86498912780784,0.000111094148115346,0.00187625672372585,"Not Significant",""
"OMP",42.6423163396097,-0.0458571418244066,0.320417042713077,-0.14311704969286,0.886197739847047,0.959226395992015,"Not Significant",""
"ONECUT2",6205.18118443079,-0.018614987055531,0.0398313925771056,-0.46734462069073,0.640253337141512,0.855684886535569,"Not Significant",""
"OPA1",2115.24555238549,-0.0707203612212108,0.0516770576760678,-1.36850595605721,0.171153758945981,0.450157831748334,"Not Significant",""
"OPA3",1318.53887233715,0.0223383362160336,0.064440352675056,0.346651365002235,0.728853252136288,0.897655862185408,"Not Significant",""
"OPHN1",576.927065664982,-0.175743802748342,0.0910508754253946,-1.93017147750922,0.0535855943747426,0.220385920139957,"Not Significant",""
"OPLAH",188.122231866779,0.862804591871999,0.166706096473045,5.17560311306017,2.27175921661901e-07,7.73357919649674e-06,"Not Significant",""
"OPN1SW",75.0204659304914,-0.340634764952879,0.243059453614718,-1.40144627121902,0.161080663733035,0.436245182849376,"Not Significant",""
"OPN3",61.6289256807186,0.121605921726865,0.27483496705358,0.442468886075757,0.658149940484031,0.865941685275196,"Not Significant",""
"OPTN",442.834845457868,0.288084454370844,0.110198870947421,2.61422328463145,0.0089430570182744,0.0621710757554359,"Not Significant",""
"OR2A1-AS1",40.8157782690406,0.00602137682641029,0.328187050237166,0.0183473931163917,0.985361719579057,0.994731955367214,"Not Significant",""
"OR52W1",57.6438638212014,-0.261507720702638,0.295060304210984,-0.886285674387586,0.375463606627243,0.681393798360078,"Not Significant",""
"OR7E126P",97.8606927842373,0.108817738990974,0.226849933315561,0.479690416481643,0.631447543407837,0.852839925343128,"Not Significant",""
"OR7E128P",151.556347500963,-0.139301583769412,0.181723359230667,-0.766558489558807,0.443344063837777,0.731949164955227,"Not Significant",""
"OR7E14P",231.200085989384,0.0513073565984919,0.135696598531964,0.378103483459139,0.705353720655657,0.889578335716336,"Not Significant",""
"OR7E38P",260.956966496914,0.0918881015783336,0.130462100567164,0.704327932624603,0.481228574942687,0.761036887998665,"Not Significant",""
"ORAI1",144.647669265918,-0.197392348946348,0.181272988214955,-1.08892312577911,0.276187787229799,0.587568478095527,"Not Significant",""
"ORAI2",797.203918625879,0.0671910771110629,0.0810971504983462,0.828525745950015,0.407372820496808,0.707580549540463,"Not Significant",""
"ORAI3",69.5360138423661,-0.0619724603731543,0.253021955032775,-0.244929181600572,0.806511266084308,0.927221761560392,"Not Significant",""
"ORAOV1",713.654453512063,0.0761610179637849,0.0895179780080284,0.850790194981331,0.394885909273856,0.696587909589471,"Not Significant",""
"ORC1",413.891693394402,-0.139848365459568,0.111331534741938,-1.25614333606135,0.209064006531528,0.504219331784789,"Not Significant",""
"ORC2",1584.56952026612,-0.065453214402006,0.0600910929043605,-1.08923321641328,0.276051054568808,0.587363223719458,"Not Significant",""
"ORC3",856.013435007361,-0.00773095672685368,0.0833877319818812,-0.0927109605107559,0.926133189289143,0.974898495734909,"Not Significant",""
"ORC4",820.984297296197,0.119237287003546,0.0823000244494277,1.44881229138414,0.147390010272842,0.412488498254951,"Not Significant",""
"ORC5",632.956319668288,-0.0502578479484688,0.0921598979913641,-0.545333155134115,0.585524405009456,0.826382833726471,"Not Significant",""
"ORC6",460.712717680489,0.012332323813594,0.103486356301194,0.119168596270808,0.905141785868339,0.966946903291463,"Not Significant",""
"ORMDL1",731.846852265275,0.0275279104824531,0.0877115782438132,0.313845800447614,0.75363815681658,0.905535504487754,"Not Significant",""
"ORMDL2",176.116147336908,0.023459297548765,0.154415635541281,0.151923070915273,0.879247611547171,0.957104151264179,"Not Significant",""
"ORMDL3",866.216345903031,0.0040113836509736,0.0829006927805566,0.0483878182006511,0.961407167601193,0.985726067287564,"Not Significant",""
"OS9",1478.90380480301,0.170305533025515,0.0623824729908705,2.73002214981825,0.00633300703427616,0.0473043469383925,"Not Significant",""
"OSBP",3747.14231152619,0.149671379727307,0.0459924382807793,3.25426059852662,0.00113687937388539,0.0124638195520177,"Not Significant",""
"OSBP2",186.913317787772,0.238325757868523,0.158318912733728,1.50535241654518,0.132233495709567,0.388100631532875,"Not Significant",""
"OSBPL10",1523.60796122501,-0.210725293249126,0.0618525317114248,-3.40689843113088,0.000657055729600192,0.00813210958975912,"Not Significant",""
"OSBPL10-AS1",122.115610508171,-0.389629288354003,0.196860642885494,-1.97921373537642,0.047791947114976,0.205172136599509,"Not Significant",""
"OSBPL11",527.907799919873,0.092890451573003,0.095215849283271,0.975577619400843,0.32927381978844,0.641704990706993,"Not Significant",""
"OSBPL1A",499.954136990288,0.183307471957389,0.094969751477076,1.93016691216293,0.0535861598585914,0.220385920139957,"Not Significant",""
"OSBPL2",1891.29214977002,0.0574427916724545,0.0552447941652452,1.03978650912581,0.298439098254475,0.611718404513176,"Not Significant",""
"OSBPL3",757.463881119013,0.132677184549149,0.0880591979342548,1.50668172844597,0.131892257174553,0.387705845425279,"Not Significant",""
"OSBPL5",1306.04370630942,0.130713466180062,0.0674202981222896,1.93878505169123,0.0525275170689486,0.217713901590493,"Not Significant",""
"OSBPL7",541.112852586226,-0.0964101484163429,0.0917061324898891,-1.05129445325777,0.293123373815093,0.606312927067639,"Not Significant",""
"OSBPL8",2158.21688434733,-0.135221267312496,0.0524604323228037,-2.57758583612963,0.00994931675197381,0.0673691090695136,"Not Significant",""
"OSBPL9",1793.33899039601,0.0340023085674812,0.0595025578530224,0.571442805055046,0.567699520166683,0.817433530518279,"Not Significant",""
"OSCP1",187.417210147874,0.0624281436427701,0.155319010989317,0.401934980432395,0.687731878038627,0.88091498984723,"Not Significant",""
"OSER1",982.75355707302,0.0194135512388724,0.0751808301164922,0.258224752357632,0.79623345593483,0.923385761922942,"Not Significant",""
"OSER1-AS1",78.0785546734131,-0.0402609463011667,0.228430239939615,-0.176250510054228,0.860097140544841,0.950894941067291,"Not Significant",""
"OSGEP",514.561171222794,0.0565550156634243,0.0997247771924475,0.56711097538263,0.570638786606373,0.819371284494889,"Not Significant",""
"OSGEPL1",83.0900615448272,-0.254362949980281,0.222597118889395,-1.14270549075107,0.253160889324034,0.562614026350336,"Not Significant",""
"OSGIN1",163.709510737806,0.394054840185752,0.167914517139612,2.34675861800631,0.0189375187818005,0.106720275382608,"Not Significant",""
"OSGIN2",556.535718342773,0.127499155239738,0.0916301873827896,1.39145361241164,0.164087916873784,0.44006081290613,"Not Significant",""
"OSR1",329.72511081921,0.594836477019538,0.129955417493102,4.57723493559715,4.7116221929107e-06,0.000119154230570109,"Not Significant",""
"OST4",546.877017050133,-0.104958623456792,0.0944750732271736,-1.11096630964667,0.266582851185418,0.578005492495932,"Not Significant",""
"OSTC",905.424248113348,0.0202831041425448,0.0827140942028707,0.245219443409451,0.806286522249941,0.927221761560392,"Not Significant",""
"OSTCP8",46.5301275993626,-0.254513730435975,0.296620613278582,-0.85804465044693,0.390867808621935,0.693136031682411,"Not Significant",""
"OSTF1",439.318830441653,-0.210650673619321,0.110752200270774,-1.90199989800932,0.0571711679301258,0.230147216529614,"Not Significant",""
"OSTM1",218.953901029447,0.138639638321732,0.147498709419505,0.93993797550746,0.347249376608478,0.657112695500496,"Not Significant",""
"OTUB1",1351.15075873936,0.0361835411893407,0.0641977135528418,0.563626633829532,0.573008256957233,0.820301823361125,"Not Significant",""
"OTUB2",136.787168599162,0.247910998973629,0.182047655995116,1.3617917661092,0.173263610839927,0.452797791377506,"Not Significant",""
"OTUD1",46.5865297523815,0.100777120148835,0.294135646029665,0.342621241284951,0.731883420049333,0.899148786279923,"Not Significant",""
"OTUD3",552.357536885135,-0.0382875542037,0.106153060764109,-0.360682526986027,0.718336788147567,0.893451279632569,"Not Significant",""
"OTUD4",2090.81333600168,-0.00404278579643031,0.0576802393000901,-0.0700896155336165,0.944122331979657,0.979556376486445,"Not Significant",""
"OTUD5",1025.70401165582,-0.00148713411410194,0.07000164802152,-0.021244272901186,0.983050797572802,0.993816863629291,"Not Significant",""
"OTUD6B",488.902856943111,-0.222724191558833,0.100759667856643,-2.21044983867668,0.0270739581582385,0.138521457729669,"Not Significant",""
"OTUD7B",1393.43259385776,0.105028901663074,0.0647846855505662,1.62119952841472,0.104974853890091,0.33784584648527,"Not Significant",""
"OTX1",97.7473109579732,0.246195293961498,0.22418803033477,1.09816431142138,0.272132747011826,0.583964859470084,"Not Significant",""
"OVGP1",95.9940767028765,0.633961699164639,0.216386170138774,2.92976995137011,0.00339213029872057,0.0294280412122061,"Not Significant",""
"OVOL1",238.834983567386,0.0551089699168622,0.149760945691662,0.367979580139167,0.712888460249349,0.891565798404278,"Not Significant",""
"OVOL2",209.537185598841,-0.0882354684788795,0.147878562136151,-0.596675185397338,0.550724263090604,0.807610260959337,"Not Significant",""
"OXA1L",1027.34469226174,0.109705174491897,0.071715173200582,1.52973449823596,0.126082460754879,0.376236250988791,"Not Significant",""
"OXLD1",131.55999496009,0.241401076439773,0.19006165391202,1.27011983464859,0.204041947375832,0.495982025005521,"Not Significant",""
"OXNAD1",237.201095285711,0.0825548506793719,0.137954945604383,0.598418928134093,0.549560439102796,0.806992712847959,"Not Significant",""
"OXR1",1243.46175439134,-0.168276652404594,0.0676896712455936,-2.4860019159208,0.0129187270090372,0.0808708985482071,"Not Significant",""
"OXSM",91.1016125271294,-0.0808206246813524,0.223886210761801,-0.360989738520965,0.718107118069536,0.893344742739951,"Not Significant",""
"OXSR1",1244.2011917764,0.137202652301859,0.0674301569455691,2.03473725283795,0.0418773176788868,0.188254411451114,"Not Significant",""
"P2RX4",176.264195314106,0.180897411059132,0.161464885994113,1.12035139990578,0.262564046595878,0.574240792555014,"Not Significant",""
"P2RY1",44.3056555465118,-0.0621011801396807,0.327632551992491,-0.189545207770149,0.849665526538691,0.94601551906939,"Not Significant",""
"P2RY11",102.887221064806,0.205518625120516,0.206948629221378,0.993090052800826,0.320666071096977,0.633431610863285,"Not Significant",""
"P2RY2",539.119996493959,0.247044058493852,0.101161516727443,2.44207546985932,0.0146030934924292,0.088345083018875,"Not Significant",""
"P4HA1",598.592640213719,-0.000652745994872014,0.0859585540402166,-0.00759372935201562,0.993941138821595,0.998594677615307,"Not Significant",""
"P4HA2",534.893786769667,0.214936231356565,0.0937230421681453,2.29331257697499,0.0218300156635639,0.118571849944122,"Not Significant",""
"P4HB",9219.62925961948,0.147305742347788,0.0382804953284504,3.84806259908316,0.000119055635180059,0.0019854398040542,"Not Significant",""
"P4HTM",702.13639920811,-0.0584843626168903,0.0877551009213191,-0.666449722043248,0.505123690170969,0.77796769200795,"Not Significant",""
"PA2G4",757.451357380545,-0.159131770764074,0.0780008716402788,-2.04012810905437,0.0413375677150593,0.186517559708765,"Not Significant",""
"PA2G4P4",265.893371148176,0.0534519734817289,0.127751104859847,0.41840713268484,0.67564947247304,0.875156668910369,"Not Significant",""
"PAAF1",509.423631886347,-0.0268537282668765,0.0930018098897844,-0.288744147008543,0.77277717646044,0.913583776951369,"Not Significant",""
"PABPC1",29286.9354765778,0.111840927493638,0.0293353828899842,3.81249250821345,0.000137572400508565,0.00223547490893205,"Not Significant",""
"PABPC1L",3892.38656096084,0.372992342435898,0.0448047085598622,8.32484697311564,8.44377502719904e-17,1.28345380413425e-14,"Not Significant",""
"PABPC3",161.143124482495,0.261730220398881,0.162306334237884,1.61256935305604,0.10683810120609,0.341732041385196,"Not Significant",""
"PABPC4",3440.72549685188,-0.207728645139985,0.0470715795123741,-4.41303749081498,1.01930336924131e-05,0.000237219693205251,"Not Significant",""
"PABPN1",516.695812458698,-0.0737586622119987,0.0922785457140448,-0.799304558185865,0.424113836478054,0.719696371890658,"Not Significant",""
"PACRG",39.3345419400954,-0.0239075704133428,0.379844837486935,-0.0629403589410771,0.949813996749829,0.981260821676557,"Not Significant",""
"PACRGL",365.073467891551,0.00791820688899118,0.110051915503116,0.0719497416541287,0.94264190447777,0.979075426730701,"Not Significant",""
"PACS1",1183.33159739819,0.09624734631497,0.0658942642341966,1.46063314362074,0.144116145534144,0.407508838319869,"Not Significant",""
"PACS2",1389.95303330533,0.113987529419641,0.0693972491050245,1.64253671276126,0.100478824245837,0.328373349024693,"Not Significant",""
"PACSIN2",1872.02226808773,0.255967487226206,0.0607670404383054,4.21227503231922,2.5281145606194e-05,0.000528513576913442,"Not Significant",""
"PADI1",408.248011168616,0.662797794659531,0.1066043648267,6.21736075944919,5.05586458347787e-10,3.02357278697168e-08,"Not Significant",""
"PAF1",1334.9971367662,-0.0420382566479206,0.0756275800044394,-0.555858810310378,0.578307378050007,0.822640902134738,"Not Significant",""
"PAFAH1B1",2598.93337597438,0.127698079869828,0.0553043757956862,2.30900499341298,0.0209433041540439,0.115105346220644,"Not Significant",""
"PAFAH1B2",4657.32295630498,0.0685887816688264,0.0405594089742053,1.69106955459945,0.0908235191685372,0.308271872088835,"Not Significant",""
"PAFAH1B3",875.98274312031,-0.0185889431871199,0.0746571728504145,-0.248990719543658,0.803367960126241,0.925820982006169,"Not Significant",""
"PAFAH2",470.226237751544,-0.243430656359446,0.0972694067631749,-2.50264357992986,0.012326961400621,0.0781474774787235,"Not Significant",""
"PAG1",296.398362617851,-0.41225984031047,0.120726917423204,-3.41481294403722,0.000638258273054648,0.0079534284546656,"Not Significant",""
"PAGR1",337.093699137851,-0.10420952098611,0.114212839941507,-0.912415110590714,0.3615502380349,0.669386265433518,"Not Significant",""
"PAICS",5694.00596258798,-0.156819431721551,0.0378031077704694,-4.14832115586152,3.34922340497223e-05,0.000670395993489092,"Not Significant",""
"PAIP1",609.310063238568,0.0345594897744418,0.0957430330846776,0.360960883115918,0.718128689168012,0.893344742739951,"Not Significant",""
"PAIP1P1",76.4163579731662,-0.100283131331809,0.247259642365464,-0.405578243066393,0.685052517685311,0.879901444174948,"Not Significant",""
"PAIP2",550.622515720824,-0.185753966612492,0.0919094608453346,-2.02105381648446,0.0432741944328314,0.192192430408595,"Not Significant",""
"PAIP2B",352.253112595684,-0.053583152996707,0.11039914987047,-0.48535838418661,0.627422147186902,0.850495724791362,"Not Significant",""
"PAK1",2416.50563608874,-0.0607983189834057,0.0493940422007025,-1.23088365063066,0.218366383265333,0.517441095259457,"Not Significant",""
"PAK1IP1",328.734980245569,0.203708292736687,0.118886818860137,1.71346407187779,0.0866271976440809,0.298629947432985,"Not Significant",""
